name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Krintafel,tafenoquine,Tablets,"July 20, 2018",GlaxoSmithKline,Malaria,https://www.drugs.com/mtm/krintafel.html,https://www.drugs.com/mtm/tafenoquine.html,Arakoda,,"doxycycline, clindamycin, hydroxychloroquine, Plaquenil, Vibramycin",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Lutathera,lutetium Lu 177 dotatate,Injection,"January 26, 2018",Advanced Accelerator Applications S.A.,Gastroenteropancreatic Neuroendocrine Tumors,https://www.drugs.com/mtm/lutathera.html,https://www.drugs.com/mtm/lutetium-lu-177-dotatate.html,Therapeutic radiopharmaceuticals,,"everolimus, lanreotide, Afinitor, Somatuline Depot, Zortress, lutetium lu 177 dotatate",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Nivestym,filgrastim-aafi,Injection,"July 20, 2018",Pfizer Inc.,"Neutropenia Associated with Chemotherapy, Febrile Neutropenia",https://www.drugs.com/mtm/nivestym.html,https://www.drugs.com/mtm/filgrastim.html,Neupogen,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Nuzyra,omadacycline,Tablets and Lyophilized Powder for Injection,"October 2, 2018","Paratek Pharmaceuticals, Inc.","Skin and Structure Infection, Pneumonia",https://www.drugs.com/mtm/nuzyra-oral-injection.html,https://www.drugs.com/mtm/omadacycline-oral-injection.html,Tetracyclines,https://www.drugs.com/images/pills/fio/PTK00020.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Onpattro,patisiran,Injection,"August 10, 2018","Alnylam Pharmaceuticals, Inc.",Hereditary Transthyretin-Mediated Amyloidosis (hATTR),https://www.drugs.com/mtm/onpattro.html,https://www.drugs.com/mtm/patisiran.html,Miscellaneous metabolic agents,https://www.drugs.com/images/pills/custom/pill32880-1.webp,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Osmolex ER,amantadine hydrochloride,Extended-Release Tablets,"February 20, 2018",Osmotica Pharmaceutical US LLC,"Parkinson's Disease, Extrapyramidal Reaction",https://www.drugs.com/mtm/osmolex-er.html,https://www.drugs.com/amantadine.html,Gocovri,,"diphenhydramine, Benadryl, ropinirole, pramipexole, benztropine, carbidopa / levodopa, amantadine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Palynziq,pegvaliase-pqpz,Injection,"May 24, 2018",BioMarin Pharmaceutical Inc.,Phenylketonuria,https://www.drugs.com/mtm/palynziq.html,https://www.drugs.com/mtm/pegvaliase.html,Miscellaneous metabolic agents,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Perseris,risperidone,for Extended-Release Injectable Suspension,"July 27, 2018",Indivior PLC,Schizophrenia,https://www.drugs.com/mtm/perseris-injection.html,https://www.drugs.com/risperidone.html,RisperDAL Consta,,"Vraylar, quetiapine, aripiprazole, Abilify, Seroquel, olanzapine, risperidone",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Revcovi,elapegademase-lvlr,Injection,"October 5, 2018","Leadiant Biosciences, Inc.","Adenosine Deaminase Severe Combined Immune
Deficiency (ADA-SCID)",https://www.drugs.com/mtm/revcovi.html,https://www.drugs.com/mtm/elapegademase.html,Other immunostimulants,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Symfi Lo,"efavirenz, lamivudine and tenofovir disoproxil fumarate",Tablets,"February 5, 2018",Mylan N.V.,HIV Infection,https://www.drugs.com/mtm/symfi-lo.html,https://www.drugs.com/mtm/efavirenz-lamivudine-and-tenofovir.html,Symfi,https://www.drugs.com/images/pills/fio/MYN04250.JPG,"Descovy, Truvada, Atripla, Epzicom, Stribild, Complera",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Tiglutik,riluzole,Oral Suspension,"September 5, 2018",ITF Pharma,Amyotrophic Lateral Sclerosis,https://www.drugs.com/mtm/tiglutik.html,https://www.drugs.com/mtm/riluzole.html,Exservan,,"riluzole, Relyvrio, Radicava, edaravone, sodium phenylbutyrate / taurursodiol, tofersen",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Tolsura,itraconazole,Capsules,"December 11, 2018",Mayne Pharma,Blastomycosis; Histoplasmosis; Aspergillosis,https://www.drugs.com/mtm/tolsura.html,https://www.drugs.com/mtm/itraconazole.html,Sporanox,https://www.drugs.com/images/pills/fio/MAY04620.JPG,"fluconazole, ketoconazole, Diflucan, itraconazole, voriconazole, amphotericin b, Nizoral",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Udenyca,pegfilgrastim-cbqv,Injection,"November 2, 2018","Coherus BioSciences, Inc.","Neutropenia Associated with Chemotherapy, Neutropenia Associated with Radiation",https://www.drugs.com/mtm/udenyca.html,https://www.drugs.com/pegfilgrastim.html,Fulphila,https://www.drugs.com/images/pills/custom/pill33214-1.webp,"Neulasta, filgrastim, Zarxio, Neupogen, Rolvedon, pegfilgrastim, Leukine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Vaxelis,"diphtheria and tetanus toxoids and acellular pertussis adsorbed, inactivated poliovirus, haemophilus b conjugate [meningococcal protein conjugate] and hepatitis B [recombinant] vaccine",Suspension for Intramuscular Injection,"December 21, 2018",Merck and Sanofi,"Diphtheria Prophylaxis, Tetanus Prophylaxis, Pertussis Prophylaxis, Poliomyelitis Prophylaxis, Hepatitis B Prevention, Haemophilus influenzae Prophylaxis",https://www.drugs.com/mtm/vaxelis.html,https://www.drugs.com/mtm/diphtheria-haemophilus-b-hepatitis-b-pertussis-polio-tetanus.html,Vaccine combinations,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Xelpros,latanoprost,Ophthalmic Emulsion,"September 12, 2018",Sun Pharmaceutical Industries Ltd.,"Glaucoma, Open Angle, Intraocular Hypertension",https://www.drugs.com/mtm/xelpros.html,https://www.drugs.com/mtm/latanoprost-ophthalmic.html,Xalatan,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Xerava,eravacycline,Injection,"August 27, 2018","Tetraphase Pharmaceuticals, Inc.",Complicated Intra-Abdominal Infections,https://www.drugs.com/mtm/xerava.html,https://www.drugs.com/mtm/eravacycline.html,Tetracyclines,,"ciprofloxacin, metronidazole, clindamycin, ceftriaxone, Flagyl",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Yonsa,abiraterone acetate,Tablets,"May 22, 2018",Sun Pharmaceutical Industries Ltd.,Prostate Cancer,https://www.drugs.com/mtm/yonsa.html,https://www.drugs.com/abiraterone.html,Zytiga,https://www.drugs.com/images/pills/fio/SUN04010.JPG,"estradiol, Premarin, Xtandi, Zytiga, Casodex, Lynparza",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Yutiq,fluocinolone acetonide,Intravitreal Implant,"October 12, 2018","EyePoint Pharmaceuticals, Inc.",Non-Infectious Posterior Segment Uveitis,https://www.drugs.com/mtm/yutiq.html,https://www.drugs.com/mtm/fluocinolone-ophthalmic-implant.html,Iluvien,,"triamcinolone ophthalmic, dexamethasone ophthalmic, Humira, azathioprine, atropine ophthalmic, Eylea, Vabysmo",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Mulpleta,lusutrombopag,Tablets,"July 31, 2018",Shionogi Inc.,Thrombocytopenia,https://www.drugs.com/mulpleta.html,https://www.drugs.com/mtm/lusutrombopag.html,Platelet-stimulating agents,https://www.drugs.com/images/pills/fio/SHI05510.JPG,"prednisone, dexamethasone, Decadron, rituximab, Promacta",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
FDA Approves Intravenous Formulation of Akynzeo (fosnetupitant/palonosetron) for Chemotherapy-Induced Nausea and Vomiting,fosnetupitant and palonosetron,,"April 19, 2018",Helsinn,"Nausea/Vomiting, Chemotherapy Induced",https://www.drugs.com/newdrugs/fda-approves-intravenous-formulation-akynzeo-fosnetupitant-palonosetron-chemotherapy-induced-nausea-4726.html,,,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
FDA Approves Lokelma (sodium zirconium cyclosilicate) for the Treatment of Adults with Hyperkalemia,sodium zirconium cyclosilicate,for Oral Suspension,"May 18, 2018",AstraZeneca,Hyperkalemia,https://www.drugs.com/newdrugs/fda-approves-lokelma-sodium-zirconium-cyclosilicate-adults-hyperkalemia-4747.html,,,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
FDA Approves Poteligeo (mogamulizumab-kpkc) for Mycosis Fungoides and Sézary Syndrome,mogamulizumab-kpkc,Injection,"August 8, 2018","Kyowa Hakko Kirin Co., Ltd.",Mycosis Fungoides; Sézary Syndrome,https://www.drugs.com/newdrugs/fda-approves-poteligeo-mogamulizumab-kpkc-mycosis-fungoides-s-zary-syndrome-4792.html,,,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
TherapeuticsMD Announces FDA Approval of Imvexxy (estradiol vaginal inserts) for the Treatment of Dyspareunia Due to Menopause,estradiol,Vaginal Inserts  - formerly TX-004HR,"May 29, 2018","TherapeuticsMD, Inc.",Dyspareunia,https://www.drugs.com/newdrugs/therapeuticsmd-announces-fda-approval-imvexxy-estradiol-vaginal-inserts-dyspareunia-due-menopause-4754.html,,,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Zemdri (plazomicin) Approved by FDA for the Treatment of Adults with Complicated Urinary Tract Infections (cUTI),plazomicin,Injection,"June 25, 2018","Achaogen, Inc.",Urinary Tract Infection,https://www.drugs.com/newdrugs/zemdri-plazomicin-approved-fda-adults-complicated-urinary-tract-infections-cuti-4770.html,,,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Pifeltro,doravirine,Tablets,"August 30, 2018",Merck,HIV Infection,https://www.drugs.com/pifeltro.html,https://www.drugs.com/mtm/doravirine.html,NNRTIs,https://www.drugs.com/images/pills/fio/MSD30690.JPG,"Descovy, Truvada, Atripla, Epzicom, Stribild, Complera",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Dsuvia,sufentanil,Sublingual Tablets,"November 2, 2018","AcelRx Pharmaceuticals, Inc.",Pain,https://www.drugs.com/pro/dsuvia.html,https://www.drugs.com/cons/sufentanil-injection.html,Opioids (narcotic analgesics),,"acetaminophen, tramadol, cyclobenzaprine, naproxen, oxycodone, Tylenol",,,,Prescription only,Risk data available,High potential for abuse,Drug history at FDA,,,,,
Elepsia XR,levetiracetam,Extended-Release Tablets,"December 20, 2018",Sun Pharma Global,Epilepsy,https://www.drugs.com/pro/elepsia-xr.html,https://www.drugs.com/mtm/levetiracetam-oral-injection.html,Pyrrolidine anticonvulsants,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Elepsia XR,levetiracetam,Extended-Release Tablets,"December 20, 2018",Sun Pharma Global,Epilepsy,https://www.drugs.com/pro/elepsia-xr.html,https://www.drugs.com/mtm/levetiracetam-oral-injection.html,Pyrrolidine anticonvulsants,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Elepsia XR,levetiracetam,Extended-Release Tablets,"December 20, 2018",Sun Pharma Global,Epilepsy,https://www.drugs.com/pro/elepsia-xr.html,https://www.drugs.com/mtm/levetiracetam-oral-injection.html,Pyrrolidine anticonvulsants,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Elepsia XR,levetiracetam,Extended-Release Tablets,"December 20, 2018",Sun Pharma Global,Epilepsy,https://www.drugs.com/pro/elepsia-xr.html,https://www.drugs.com/mtm/levetiracetam-oral-injection.html,Pyrrolidine anticonvulsants,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
,moxidectin,Tablets,"June 13, 2018",Medicines Development for Global Health,"Onchocerciasis, River Blindness",https://www.drugs.com/pro/moxidectin.html,,,,"ivermectin, Stromectol",,,,Prescription only,,,Drug history at FDA,,,,,
Nocdurna,desmopressin acetate,Sublingual Tablets,"June 21, 2018",Ferring Pharmaceuticals Inc.,Nocturia,https://www.drugs.com/pro/nocdurna.html,https://www.drugs.com/mtm/desmopressin.html,Antidiuretic hormones,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
ZTlido,lidocaine,Patch  - formerly Ztilido,"February 28, 2018","Scilex Pharmaceuticals, Inc.",Postherpetic Neuralgia,https://www.drugs.com/pro/ztlido.html,https://www.drugs.com/mtm/lidocaine-topical.html,Topical anesthetics,,,,,,Rx and/or OTC,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
ProAir Digihaler,albuterol sulfate,Inhalation Powder,"December 21, 2018",Teva Pharmaceutical Industries Ltd.,"Bronchospasm Prophylaxis, Asthma, COPD",https://www.drugs.com/proair-digihaler.html,https://www.drugs.com/albuterol.html,Adrenergic bronchodilators,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Symdeko,ivacaftor/tezacaftor and ivacaftor,Tablets,"February 12, 2018",Vertex Pharmaceuticals Incorporated,Cystic Fibrosis,https://www.drugs.com/symdeko.html,https://www.drugs.com/mtm/ivacaftor-and-tezacaftor.html,CFTR combinations,https://www.drugs.com/images/pills/custom/pill29196-1/symdeko.jpeg,"azithromycin, Zithromax, gentamicin, Creon, tobramycin",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Symfi,"efavirenz, lamivudine and tenofovir disoproxil fumarate",Tablets,"March 22, 2018",Mylan N.V.,HIV Infection,https://www.drugs.com/symfi.html,https://www.drugs.com/mtm/efavirenz-lamivudine-and-tenofovir.html,Symfi Lo,,"Descovy, Truvada, Atripla, Epzicom, Stribild, Complera",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Sympazan,clobazam,Oral Film,"November 1, 2018","Aquestive Therapeutics, Inc.",Lennox-Gastaut Syndrome,https://www.drugs.com/sympazan.html,https://www.drugs.com/mtm/clobazam.html,Benzodiazepine anticonvulsants,https://www.drugs.com/images/pills/custom/pill28115-1/sympazan-oral-film.jpeg,"clonazepam, lamotrigine, topiramate, Lamictal, Klonopin, Topamax",,,,Prescription only,Risk data available,Some potential for abuse,Drug history at FDA,,,,,
Takhzyro,lanadelumab-flyo,Injection,"August 23, 2018",Shire plc,Hereditary Angioedema,https://www.drugs.com/takhzyro.html,https://www.drugs.com/lanadelumab.html,Hereditary angioedema agents,https://www.drugs.com/images/pills/custom/pill32904-1/takhzyro.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Talzenna,talazoparib,Capsules,"October 16, 2018",Pfizer Inc.,"Breast Cancer, Prostate Cancer",https://www.drugs.com/talzenna.html,https://www.drugs.com/mtm/talazoparib.html,PARP inhibitors,https://www.drugs.com/images/pills/fio/PFZ11950.JPG,"Verzenio, Ibrance, estradiol, Premarin, Arimidex, Xeloda, Xtandi",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Tavalisse,fostamatinib,Tablets,"April 17, 2018","Rigel Pharmaceuticals, Inc.",Immune Thrombocytopenia,https://www.drugs.com/tavalisse.html,https://www.drugs.com/mtm/fostamatinib.html,Miscellaneous coagulation modifiers,https://www.drugs.com/images/pills/custom/pill27305-2/tavalisse.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Tegsedi,inotersen,Injection,"October 5, 2018","Ionis Pharmaceuticals, Inc.",Transthyretin-Related Amyloidosis,https://www.drugs.com/tegsedi.html,https://www.drugs.com/mtm/inotersen.html,Miscellaneous metabolic agents,,"Vyndamax, tafamidis, Wainua, Vyndaqel, eplontersen, Onpattro",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Tibsovo,ivosidenib,Tablets,"July 20, 2018",Servier Pharmaceuticals,"Acute Myeloid Leukemia, Cholangiocarcinoma",https://www.drugs.com/tibsovo.html,https://www.drugs.com/mtm/ivosidenib.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/AGO01000.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
TPOXX,tecovirimat,Capsules and Injection,"July 13, 2018","SIGA Technologies, Inc.",Smallpox,https://www.drugs.com/tpoxx.html,https://www.drugs.com/mtm/tecovirimat-oral-injection.html,Miscellaneous antivirals,https://www.drugs.com/images/pills/custom/pill27684-1/tpoxx.jpeg,"Tembexa, tecovirimat, brincidofovir",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Trogarzo,ibalizumab-uiyk,Injection,"March 6, 2018",TaiMed Biologics USA Corp.,HIV Infection,https://www.drugs.com/trogarzo.html,https://www.drugs.com/mtm/ibalizumab.html,Miscellaneous antivirals,,"Descovy, Truvada, Atripla, Epzicom, Stribild, Complera",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Truxima,rituximab-abbs,Injection,"November 28, 2018","Celltrion, Inc.",Non-Hodgkin's Lymphoma,https://www.drugs.com/truxima.html,https://www.drugs.com/rituximab.html,CD20 monoclonal antibodies,https://www.drugs.com/images/pills/custom/pill32919-1/truxima.jpeg,"Rituxan, Yescarta, Monjuvi, Kymriah, Polivy, Tazverik, Breyanzi",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Ultomiris,ravulizumab-cwvz,Injection,"December 21, 2018","Alexion Pharmaceuticals, Inc.","Paroxysmal Nocturnal Hemoglobinuria, Hemolytic Uremic Syndrome, Myasthenia Gravis, Neuromyelitis Optica Spectrum Disorder",https://www.drugs.com/ultomiris.html,https://www.drugs.com/mtm/ravulizumab.html,Selective immunosuppressants,https://www.drugs.com/images/pills/custom/pill33210-1/ultomiris.jpeg,"Vyvgart, Zilbrysq, pyridostigmine, Mestinon, neostigmine, Soliris, eculizumab",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Vitrakvi,larotrectinib,Capsules and Oral Solution,"November 26, 2018","Loxo Oncology, Inc.",TRK Fusion Cancers,https://www.drugs.com/vitrakvi.html,https://www.drugs.com/mtm/larotrectinib.html,Multikinase inhibitors,,"methotrexate, Keytruda, hydroxyurea, pembrolizumab, Enhertu, Hydrea",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Vizimpro,dacomitinib,Tablets,"September 27, 2018",Pfizer Inc.,Non-Small Cell Lung Cancer,https://www.drugs.com/vizimpro.html,https://www.drugs.com/mtm/dacomitinib.html,EGFR inhibitors,https://www.drugs.com/images/pills/fio/PFZ01970.JPG,"Opdivo, methotrexate, Keytruda, Avastin, pembrolizumab, bevacizumab, Tagrisso",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Xospata,gilteritinib,Tablets,"November 28, 2018",Astellas Pharma Inc.,Acute Myeloid Leukemia,https://www.drugs.com/xospata.html,https://www.drugs.com/mtm/gilteritinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/fio/AST14250.JPG,"Venclexta, venetoclax, vincristine, cytarabine, azacitidine, ivosidenib",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
Xyosted,testosterone enanthate,Subcutaneous Injection,"September 28, 2018","Antares Pharma, Inc.","Hypogonadism, Male",https://www.drugs.com/xyosted.html,https://www.drugs.com/testosterone.html,Androgens and anabolic steroids,https://www.drugs.com/images/pills/custom/pill32924-1.webp,,,,,Prescription only,Risk data available,Moderate abuse potential,,Anti-Doping Classification,,,,
Yupelri,revefenacin,Inhalation Solution,"November 9, 2018","Theravance Biopharma, Inc.",COPD,https://www.drugs.com/yupelri.html,https://www.drugs.com/mtm/revefenacin-inhalation.html,Anticholinergic bronchodilators,,"Trelegy Ellipta, prednisone, Symbicort, Ventolin HFA, Ventolin, Breo Ellipta, Spiriva",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2018,,,,,
