name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Nevanac,nepafenac,Ophthalmic Suspension,"August 19, 2005","Alcon, Inc.",Postoperative Ocular Inflammation,https://www.drugs.com/nevanac.html,https://www.drugs.com/nepafenac.html,Ophthalmic anti-inflammatory agents,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,,,,
ProQuad,"measles, mumps, rubella and varicella virus vaccine, live",Injection,"September 6, 2005","Merck & Co., Inc.","Mumps Prophylaxis, Measles Prophylaxis, Rubella Prophylaxis, Varicella-Zoster, Prophylaxis",https://www.drugs.com/proquad.html,https://www.drugs.com/mtm/measles-mumps-rubella-and-varicella-mmrv-vaccine.html,Vaccine combinations,,"rotavirus vaccine, varicella virus vaccine, measles virus vaccine / mumps virus vaccine / rubella virus vaccine, Varivax, Priorix, Rotarix, RotaTeq",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Proquin XR,ciprofloxacin,Extended-Release Tablets,"May 19, 2005","Depomed, Inc.",Urinary Tract Infection,https://www.drugs.com/proquin_xr.html,https://www.drugs.com/ciprofloxacin.html,Quinolones and fluoroquinolones,https://www.drugs.com/images/pills/fio/ESP00010.JPG,,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Retisert,fluocinolone acetonide,Intravitreal Implant,"April 8, 2005",Bausch & Lomb,Uveitis,https://www.drugs.com/retisert.html,https://www.drugs.com/mtm/fluocinolone-ophthalmic-implant.html,Ophthalmic steroids,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Symlin,pramlintide acetate,Injection,"March 16, 2005","Amylin Pharmaceuticals, Inc.","Diabetes, Type 1, Diabetes, Type 2",https://www.drugs.com/symlin.html,https://www.drugs.com/mtm/pramlintide.html,SymlinPen 120,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2005,,,,,
Synera,lidocaine and tetracaine,Topical Patch  - formerly S-Caine Patch,"June 23, 2005","ZARS, Inc.",Local Anesthesia,https://www.drugs.com/synera.html,https://www.drugs.com/mtm/lidocaine-and-tetracaine-topical.html,Topical anesthetics,,"lidocaine ophthalmic, cocaine nasal, bupivacaine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Tygacil,tigecycline,Injection,"June 15, 2005",Wyeth Pharmaceuticals,"Skin and Structure Infection, Intraabdominal Infection, Pneumonia",https://www.drugs.com/tygacil.html,https://www.drugs.com/mtm/tigecycline.html,Glycylcyclines,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Vaccinia,,,"May 2, 2005",DynPort Vaccine Company LLC,Smallpox Vaccine Reaction,https://www.drugs.com/vaccinia.html,https://www.drugs.com/drug-class/immune-globulins.html,,,cidofovir,,,,Discontinued,Risk data available,,,,,,,
Vaprisol,conivaptan hydrochloride,Injection,"December 29, 2005","Astellas Pharma US, Inc.",Hyponatremia,https://www.drugs.com/vaprisol.html,https://www.drugs.com/mtm/conivaptan.html,Vasopressin antagonists,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Xibrom,bromfenac,Ophthalmic Solution,"March 24, 2005","ISTA Pharmaceuticals, Inc.",Postoperative Ocular Inflammation,https://www.drugs.com/xibrom.html,https://www.drugs.com/mtm/bromfenac-ophthalmic.html,Bromday,,"diclofenac ophthalmic, dexamethasone ophthalmic, ketorolac ophthalmic, prednisolone ophthalmic, Lotemax, flurbiprofen ophthalmic",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Xibrom,bromfenac,Ophthalmic Solution,"March 24, 2005","ISTA Pharmaceuticals, Inc.",Postoperative Ocular Inflammation,https://www.drugs.com/xibrom.html,https://www.drugs.com/mtm/bromfenac-ophthalmic.html,Bromday,,"diclofenac ophthalmic, dexamethasone ophthalmic, ketorolac ophthalmic, prednisolone ophthalmic, Lotemax, flurbiprofen ophthalmic",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Xibrom,bromfenac,Ophthalmic Solution,"March 24, 2005","ISTA Pharmaceuticals, Inc.",Postoperative Ocular Inflammation,https://www.drugs.com/xibrom.html,https://www.drugs.com/mtm/bromfenac-ophthalmic.html,Bromday,,"diclofenac ophthalmic, dexamethasone ophthalmic, ketorolac ophthalmic, prednisolone ophthalmic, Lotemax, flurbiprofen ophthalmic",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Xibrom,bromfenac,Ophthalmic Solution,"March 24, 2005","ISTA Pharmaceuticals, Inc.",Postoperative Ocular Inflammation,https://www.drugs.com/xibrom.html,https://www.drugs.com/mtm/bromfenac-ophthalmic.html,Bromday,,"diclofenac ophthalmic, dexamethasone ophthalmic, ketorolac ophthalmic, prednisolone ophthalmic, Lotemax, flurbiprofen ophthalmic",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
