name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Lamzede,velmanase alfa-tycv,Lyophilized Powder for Injection,"February 16, 2023",Chiesi Global Rare Diseases,Alpha-Mannosidosis,https://www.drugs.com/pro/lamzede-injection.html,https://www.drugs.com/mtm/velmanase-alfa.html,Lysosomal enzymes,https://www.drugs.com/images/pills/custom/pill34874-1/lamzede.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Rykindo,risperidone,for Extended-Release Injectable Suspension,"January 13, 2023",Luye Pharma Group,"Schizophrenia, Bipolar Disorder",https://www.drugs.com/pro/rykindo.html,https://www.drugs.com/risperidone.html,Atypical antipsychotics,,"Vraylar, quetiapine, lamotrigine, aripiprazole, Abilify, Seroquel, olanzapine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Qalsody,tofersen,Injection,"April 25, 2023",Biogen Inc.,Amyotrophic Lateral Sclerosis,https://www.drugs.com/qalsody.html,https://www.drugs.com/mtm/tofersen.html,Miscellaneous central nervous system agents,https://www.drugs.com/images/pills/custom/pill34468-1/qalsody.jpeg,"riluzole, Relyvrio, Radicava, edaravone, sodium phenylbutyrate / taurursodiol, tofersen",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Qlosi,pilocarpine hydrochloride,Ophthalmic Solution  - formerly CSF-1,"October 17, 2023",Orasis Pharmaceuticals,Presbyopia,https://www.drugs.com/qlosi.html,https://www.drugs.com/mtm/pilocarpine-ophthalmic.html,,https://www.drugs.com/images/pills/custom/pill35246-1/qlosi.png,"pilocarpine ophthalmic, Vuity",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Rezzayo,rezafungin,Powder for Injection,"March 22, 2023","Cidara Therapeutics, Inc.","Candidemia, Systemic Candidiasis",https://www.drugs.com/rezzayo.html,https://www.drugs.com/mtm/rezafungin.html,Echinocandins,https://www.drugs.com/images/pills/custom/pill34865-1/rezzayo.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Rivfloza,nedosiran,Injection,"September 29, 2023",Novo Nordisk,Primary Hyperoxaluria,https://www.drugs.com/rivfloza.html,https://www.drugs.com/cons/nedosiran.html,Miscellaneous metabolic agents,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
RiVive,naloxone hydrochloride,Nasal Spray,"July 28, 2023","Harm Reduction Therapeutics, Inc.",Opioid Overdose,https://www.drugs.com/rivive.html,https://www.drugs.com/naloxone.html,Antidotes,https://www.drugs.com/images/pills/custom/pill34813-1/rivive.jpeg,,,,,Over the counter,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
RizaFilm,rizatriptan,Oral Film,"April 14, 2023",IntelGenx Corp.,Migraine,https://www.drugs.com/rizafilm.html,https://www.drugs.com/mtm/rizatriptan.html,Antimigraine agents,https://www.drugs.com/images/pills/custom/pill35143-1/rizafilm.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Roctavian,valoctocogene roxaparvovec-rvox,Suspension for Intravenous Infusion,"June 29, 2023",BioMarin Pharmaceutical Inc.,Hemophilia A,https://www.drugs.com/roctavian.html,https://www.drugs.com/cons/valoctocogene-roxaparvovec-rvox.html,Miscellaneous coagulation modifiers,https://www.drugs.com/images/pills/custom/pill34697-1.webp,"tranexamic acid, desmopressin, Hemlibra, Cyklokapron, DDAVP, antihemophilic factor",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Rystiggo,rozanolixizumab-noli,Injection,"June 26, 2023",UCB,Myasthenia Gravis,https://www.drugs.com/rystiggo.html,https://www.drugs.com/mtm/rozanolixizumab.html,Miscellaneous antineoplastics,,"Vyvgart, Zilbrysq, pyridostigmine, Mestinon, neostigmine, Ultomiris, Soliris",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Ryzneuta,efbemalenograstim alfa-vuxw,Injection,"November 16, 2023",Evive Biotech,Neutropenia Associated with Chemotherapy,https://www.drugs.com/ryzneuta.html,https://www.drugs.com/monograph/efbemalenograstim-alfa-vuxw.html,Colony stimulating factors,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Ryzumvi,phentolamine mesylate,Ophthalmic Solution  - formerly Nyxol,"September 25, 2023","Ocuphire Pharma, Inc.",Reversal of Pharmacologically Induced Mydriasis,https://www.drugs.com/ryzumvi.html,https://www.drugs.com/cons/phentolamine-ophthalmic.html,Miscellaneous ophthalmic agents,,phentolamine ophthalmic,,,,Prescription only,,Not a controlled drug,Drug history at FDA,,,,,
Skinvive by Juvederm,hyaluronic acid and lidocaine,Injectable Gel,"May 15, 2023",Abbvie,Facial Wrinkles,https://www.drugs.com/skinvive.html,,,https://www.drugs.com/images/pills/custom/pill34561-1/skinvive-by-juv-derm.jpeg,"Botox, onabotulinumtoxinA, Xeomin, tazarotene topical, Dysport",,,,Prescription only,,,,,,,,
Skyclarys,omaveloxolone,Capsules,"February 28, 2023","Reata Pharmaceuticals, Inc.",Friedreich’s Ataxia,https://www.drugs.com/skyclarys.html,https://www.drugs.com/mtm/omaveloxolone.html,Miscellaneous central nervous system agents,https://www.drugs.com/images/pills/custom/pill34139-1/skyclarys.png,omaveloxolone,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Sohonos,palovarotene,Capsules,"August 16, 2023",Ipsen,Fibrodysplasia Ossificans Progressiva,https://www.drugs.com/sohonos.html,https://www.drugs.com/mtm/palovarotene.html,Miscellaneous uncategorized agents,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Suflave,"polyethylene glycol 3350, sodium sulfate, potassium chloride, magnesium sulfate, and sodium chloride",Powder for Oral Solution,"June 15, 2023","Braintree Laboratories, Inc.",Bowel Preparation,https://www.drugs.com/suflave.html,https://www.drugs.com/mtm/polyethylene-glycol-electrolyte-solution.html,Laxatives,https://www.drugs.com/images/pills/custom/pill34696-1/suflave.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Syfovre,pegcetacoplan,Injection,"February 17, 2023","Apellis Pharmaceuticals, Inc.",Macular Degeneration,https://www.drugs.com/syfovre.html,https://www.drugs.com/mtm/pegcetacoplan-ophthalmic.html,Miscellaneous ophthalmic agents,https://www.drugs.com/images/pills/custom/pill34111-1.webp,"Izervay, Eylea, Vabysmo, Lucentis, aflibercept ophthalmic, Cimerli, pegcetacoplan ophthalmic",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Talvey,talquetamab-tgvs,Injection,"August 9, 2023",Janssen Pharmaceutical Companies of Johnson & Johnson,Multiple Myeloma,https://www.drugs.com/talvey.html,https://www.drugs.com/mtm/talquetamab.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill34868-1/talvey.jpeg,"Abecma, Velcade, Revlimid, Darzalex, Pomalyst, Kyprolis, Ninlaro",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Tofidence,tocilizumab-bavi,Injection,"September 29, 2023",Biogen Inc.,"Rheumatoid Arthritis, Polyarticular Juvenile Idiopathic Arthritis, Juvenile Idiopathic Arthritis",https://www.drugs.com/tofidence.html,https://www.drugs.com/mtm/tocilizumab.html,Interleukin inhibitors,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Truqap,capivasertib,Tablets,"November 16, 2023",AstraZeneca,Breast Cancer,https://www.drugs.com/truqap.html,https://www.drugs.com/mtm/capivasertib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/custom/pill35345-1/truqap.png,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Tyruko,natalizumab-sztn,Injection,"August 24, 2023",Sandoz Inc.,"Multiple Sclerosis, Crohn's Disease",https://www.drugs.com/tyruko.html,https://www.drugs.com/natalizumab.html,Selective immunosuppressants,,"Vumerity, Mavenclad, Zeposia, budesonide, Humira, Entyvio, mesalamine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Uzedy,risperidone,Extended-Release Injectable Suspension,"April 28, 2023",Teva Pharmaceuticals and MedinCell,Schizophrenia,https://www.drugs.com/uzedy.html,https://www.drugs.com/risperidone.html,Atypical antipsychotics,https://www.drugs.com/images/pills/custom/pill34469-1/uzedy.jpeg,"Vraylar, quetiapine, aripiprazole, Abilify, Seroquel, olanzapine, risperidone",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Vanflyta,quizartinib,Tablets,"July 20, 2023",Daiichi Sankyo,Acute Myeloid Leukemia,https://www.drugs.com/vanflyta.html,https://www.drugs.com/mtm/quizartinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/custom/pill34863-1/vanflyta.png,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Velsipity,etrasimod,Tablets,"October 12, 2023",Pfizer Inc.,Ulcerative Colitis,https://www.drugs.com/velsipity.html,https://www.drugs.com/mtm/etrasimod.html,Selective immunosuppressants,,"Entyvio, Stelara, Lialda, Simponi, Zeposia, dexamethasone, budesonide",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Veopoz,pozelimab-bbfg,Injection,"August 18, 2023","Regeneron Pharmaceuticals, Inc.",CHAPLE Disease,https://www.drugs.com/veopoz.html,https://www.drugs.com/mtm/pozelimab.html,Selective immunosuppressants,https://www.drugs.com/images/pills/custom/pill34904-1/veopoz.jpeg,pozelimab,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
Vevye,cyclosporine,Ophthalmic Solution  - formerly CyclASol,"May 30, 2023",Novaliq,Dry Eye Disease,https://www.drugs.com/vevye.html,https://www.drugs.com/mtm/cyclosporine-ophthalmic.html,Miscellaneous ophthalmic agents,https://www.drugs.com/images/pills/custom/pill34584-1/vevye.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Voquezna,vonoprazan,Tablets,"November 1, 2023","Phathom Pharmaceuticals, Inc.",Erosive Esophagitis,https://www.drugs.com/voquezna.html,https://www.drugs.com/mtm/vonoprazan.html,Proton pump inhibitors,https://www.drugs.com/images/pills/custom/pill35278-1/voquezna.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Vowst,"fecal microbiota spores, live-brpk",Capsules  - formerly SER-109,"April 26, 2023","Seres Therapeutics, Inc.",Prevention of Recurrent Clostridioides difficile Infection,https://www.drugs.com/vowst.html,https://www.drugs.com/mtm/fecal-microbiota-spores-live.html,Miscellaneous uncategorized agents,https://www.drugs.com/images/pills/custom/pill34446-1/vowst.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Vyjuvek,beremagene geperpavec-svdt,Topical Gel,"May 19, 2023","Krystal Biotech, Inc.",Epidermolysis Bullosa,https://www.drugs.com/vyjuvek.html,https://www.drugs.com/mtm/beremagene-geperpavec-topical.html,Miscellaneous topical agents,https://www.drugs.com/images/pills/custom/pill34474-1/vyjuvek.png,Filsuvez,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Vyvgart Hytrulo,efgartigimod alfa and hyaluronidase-qvfc,Injection,"June 20, 2023","Halozyme Therapeutics, Inc.",Myasthenia Gravis,https://www.drugs.com/vyvgart-hytrulo.html,https://www.drugs.com/mtm/efgartigimod-alfa-hyaluronidase.html,Immune globulins,https://www.drugs.com/images/pills/custom/pill34679-1/vyvgart-hytrulo.jpeg,"Vyvgart, Zilbrysq, pyridostigmine, Mestinon, neostigmine, Ultomiris, Soliris",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Wainua,eplontersen,Injection,"December 21, 2023",Ionis Pharmaceuticals and AstraZeneca,Hereditary Transthyretin-Mediated Amyloid Polyneuropathy (ATTRv-PN),https://www.drugs.com/wainua.html,https://www.drugs.com/eplontersen.html,Miscellaneous metabolic agents,https://www.drugs.com/images/pills/custom/pill35585-1/wainua.jpg,"Vyndamax, tafamidis, Vyndaqel, eplontersen, Tegsedi, Onpattro",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Wezlana,ustekinumab-auub,Injection,"October 31, 2023","Amgen, Inc.","Plaque Psoriasis, Psoriatic Arthritis, Crohn's Disease, Ulcerative Colitis",https://www.drugs.com/wezlana.html,https://www.drugs.com/ustekinumab.html,Interleukin inhibitors,,"Entyvio, Cimzia, Otezla, Taltz, Lialda, Remicade, Simponi",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Xacduro,,,"May 23, 2023","Innoviva, Inc.",Acinetobacter Pneumonia,https://www.drugs.com/xacduro.html,https://www.drugs.com/mtm/durlobactam-sulbactam.html,Beta-lactamase inhibitors,https://www.drugs.com/images/pills/custom/pill34496-1/xacduro.jpeg,durlobactam / sulbactam,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Xdemvy,lotilaner,Ophthalmic Solution  - formerly TP-03,"July 25, 2023","Tarsus Pharmaceuticals, Inc.",Demodex Blepharitis,https://www.drugs.com/xdemvy.html,https://www.drugs.com/mtm/lotilaner-ophthalmic.html,Ophthalmic anti-infectives,https://www.drugs.com/images/pills/custom/pill34810-1/xdemvy.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Xphozah,tenapanor,Tablets,"October 17, 2023","Ardelyx, Inc.",Hyperphosphatemia of Renal Failure,https://www.drugs.com/xphozah.html,https://www.drugs.com/mtm/tenapanor.html,NHE3 inhibitors,https://www.drugs.com/images/pills/custom/pill35249-1/xphozah.jpg,"sucralfate, Carafate, sevelamer, Renvela, Velphoro, Auryxia",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Ycanth,cantharidin,Topical Solution  - formerly VP-102,"July 21, 2023",Verrica Pharmaceuticals Inc.,Molluscum Contagiosum,https://www.drugs.com/ycanth.html,https://www.drugs.com/mtm/cantharidin-topical.html,Topical keratolytics,https://www.drugs.com/images/pills/custom/pill34795-1/ycanth.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Yuflyma,adalimumab-aaty,Injection,"May 23, 2023",Celltrion USA,"rheumatoid arthritis, juvenile idiopathic arthritis, psoriatic arthritis, ankylosing spondylitis, Crohn's disease, ulcerative colitis, plaque psoriasis, and hidradenitis suppurativa.",https://www.drugs.com/yuflyma.html,https://www.drugs.com/adalimumab.html,... show all 3 dosage forms,https://www.drugs.com/images/pills/custom/pill34481-1/yuflyma.jpeg,"Entyvio, Cimzia, Otezla, Stelara, Taltz, Lialda, Remicade",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Zavzpret,zavegepant,Nasal Spray,"March 9, 2023",Pfizer Inc.,Migraine,https://www.drugs.com/zavzpret.html,https://www.drugs.com/mtm/zavegepant-nasal.html,CGRP inhibitors,https://www.drugs.com/images/pills/custom/pill34138-1/zavzpret.jpeg,"ibuprofen, amitriptyline, propranolol, diclofenac, topiramate, celecoxib",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Zilbrysq,zilucoplan,Injection,"October 17, 2023","UCB, Inc.",,https://www.drugs.com/zilbrysq.html,https://www.drugs.com/cons/zilucoplan.html,Selective immunosuppressants,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Zituvimet,metformin hydrochloride and sitagliptin,Tablets,"November 3, 2023",Zydus Pharmaceuticals USA Inc.,"Diabetes, Type 2",https://www.drugs.com/zituvimet.html,https://www.drugs.com/mtm/metformin-and-sitagliptin.html,,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Zituvio,sitagliptin,Tablets,"October 18, 2023",Zydus Pharmaceuticals USA Inc.,"Diabetes, Type 2",https://www.drugs.com/zituvio.html,https://www.drugs.com/mtm/sitagliptin.html,Dipeptidyl peptidase 4 inhibitors,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Zurzuvae,zuranolone,Capsules,"August 4, 2023","Sage Therapeutics, Inc.",Postpartum Depression,https://www.drugs.com/zurzuvae.html,https://www.drugs.com/zuranolone.html,Miscellaneous antidepressants,,,,,,Prescription only,Risk data available,Some potential for abuse,Drug history at FDA,,,,,
Zymfentra,infliximab-dyyb,Subcutaneous Injection,"October 20, 2023",Celltrion USA,"Crohn's Disease, Ulcerative Colitis",https://www.drugs.com/zymfentra.html,https://www.drugs.com/infliximab.html,TNF alfa inhibitors,,"Entyvio, Cimzia, Stelara, Lialda, Simponi, Zeposia, prednisone",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Zynyz,retifanlimab-dlwr,Injection,"March 22, 2023",Incyte,Merkel Cell Carcinoma,https://www.drugs.com/zynyz.html,https://www.drugs.com/mtm/retifanlimab.html,Anti-PD-1 and PD-L1 monoclonal antibodies (immune checkpoint inhibitors),https://www.drugs.com/images/pills/custom/pill34497-1/zynyz.png,"Keytruda, pembrolizumab, avelumab, Bavencio, retifanlimab",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2023,,,,,
