name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Duopa,carbidopa and levodopa,Enteral Suspension,"January 12, 2015",AbbVie Inc.,Parkinson's Disease,https://www.drugs.com/mtm/duopa.html,https://www.drugs.com/mtm/carbidopa-and-levodopa.html,Dopaminergic antiparkinsonism agents,https://www.drugs.com/images/pills/custom/pill33151-1/duopa.png,"ropinirole, pramipexole, benztropine, carbidopa / levodopa, Exelon, Gocovri",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Durlaza,aspirin,Extended Release Capsules,"September 4, 2015","New Haven Pharmaceuticals, Inc.","Ischemic Stroke, Prophylaxis",https://www.drugs.com/mtm/durlaza.html,https://www.drugs.com/aspirin.html,Aspi-Cor,https://www.drugs.com/images/pills/mtm/Aspirin%20ER%20162.5%20mg%20584870001.jpg,,,,,Rx and/or OTC,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Ixinity,,,"April 29, 2015",Emergent BioSolutions Inc.,Hemophilia B,https://www.drugs.com/mtm/ixinity.html,https://www.drugs.com/mtm/coagulation-factor-ix.html,AlphaNine SD,,"Hemgenix, BeneFix, Idelvion, coagulation factor ix, Alprolix, NovoSeven RT",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Jadenu,deferasirox,Tablets,"March 30, 2015",Novartis Pharmaceuticals Corporation,Iron Overload,https://www.drugs.com/mtm/jadenu.html,https://www.drugs.com/mtm/deferasirox.html,Jadenu Sprinkle,https://www.drugs.com/images/pills/fio/NVR06550.JPG,"deferasirox, deferiprone, Exjade, Ferriprox, Jadenu Sprinkle",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Kanuma,sebelipase alfa,Injection,"December 8, 2015","Alexion Pharmaceuticals, Inc.",Lysosomal Acid Lipase Deficiency,https://www.drugs.com/mtm/kanuma.html,https://www.drugs.com/mtm/sebelipase-alfa.html,Lysosomal enzymes,,sebelipase alfa,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Keveyis,dichlorphenamide,Tablets,"August 7, 2015",Taro Pharmaceutical Industries Ltd.,Primary Hyperkalemic and Hypokalemic Periodic Paralysis,https://www.drugs.com/mtm/keveyis.html,https://www.drugs.com/mtm/dichlorphenamide.html,Carbonic anhydrase inhibitors,https://www.drugs.com/images/pills/fio/SBB00010.JPG,dichlorphenamide,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 1958,,,,,
Nuwiq,,,"September 4, 2015","Octapharma USA, Inc.",Hemophilia A,https://www.drugs.com/mtm/nuwiq-recombinant.html,https://www.drugs.com/mtm/antihemophilic-factor-human.html,Advate,,"tranexamic acid, desmopressin, Hemlibra, Cyklokapron, DDAVP, antihemophilic factor",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Otiprio,ciprofloxacin,Otic Suspension  - formerly AuriPro,"December 10, 2015","Otonomy, Inc.",Tympanostomy Tube Placement Surgery; Acute Otitis Externa,https://www.drugs.com/mtm/otiprio.html,https://www.drugs.com/mtm/ciprofloxacin-otic.html,Cetraxal,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Portrazza,necitumumab,Injection,"November 24, 2015",Eli Lilly and Company,Non-Small Cell Lung Cancer,https://www.drugs.com/mtm/portrazza.html,https://www.drugs.com/mtm/necitumumab.html,EGFR inhibitors,,"Opdivo, methotrexate, Keytruda, Avastin, pembrolizumab, bevacizumab, Tagrisso",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Praxbind,idarucizumab,Injection,"October 16, 2015","Boehringer Ingelheim Pharmaceuticals, Inc.",Reversal Agent for Pradaxa,https://www.drugs.com/mtm/praxbind.html,https://www.drugs.com/mtm/idarucizumab.html,Anticoagulant reversal agents,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Triferic,ferric pyrophosphate citrate,,"January 23, 2015","Rockwell Medical, Inc.",Anemia Due to Chronic Kidney Disease,https://www.drugs.com/mtm/triferic.html,https://www.drugs.com/mtm/ferric-pyrophosphate.html,Iron products,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Tuzistra XR,chlorpheniramine polistirex and codeine polistirex,Extended Release Oral Suspension,"April 30, 2015",Vernalis plc and Tris Pharma Inc.,"Cold Symptoms, Cough",https://www.drugs.com/mtm/tuzistra-xr.html,https://www.drugs.com/mtm/chlorpheniramine-and-codeine.html,Tuxarin ER,,"prednisone, fluticasone nasal, montelukast, benzonatate, cetirizine, promethazine, diphenhydramine",,,,Rx and/or OTC,Risk data available,"Multiple: 3,5",Drug history at FDA,,,,,
Unituxin,dinutuximab,Injection,"March 10, 2015",United Therapeutics Corporation,Neuroblastoma,https://www.drugs.com/mtm/unituxin.html,https://www.drugs.com/mtm/dinutuximab.html,Miscellaneous antineoplastics,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Xuriden,uridine triacetate,Oral Granules,"September 4, 2015",Wellstat Therapeutics Corporation,Hereditary Orotic Aciduria,https://www.drugs.com/mtm/uridine-triacetate.html,https://www.drugs.com/vistogard.html,Xuriden,,"uridine, Vistogard",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Vivlodex,meloxicam,Capsules,"October 22, 2015","Iroko Pharmaceuticals, LLC",Osteoarthritis,https://www.drugs.com/mtm/vivlodex.html,https://www.drugs.com/meloxicam.html,Nonsteroidal anti-inflammatory drugs,https://www.drugs.com/images/pills/fio/IRO02060.JPG,,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Narcan,naloxone,Nasal Spray,"November 18, 2015","Emergent BioSolutions, Inc.",Opioid Overdose,https://www.drugs.com/narcan.html,https://www.drugs.com/naloxone.html,Antidotes,https://www.drugs.com/images/pills/custom/pill33892-2/narcan.jpeg,"naloxone, nalmefene, Kloxxado, Evzio, Opvee",,,,Over the counter,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Natpara,parathyroid hormone,Injection,"January 23, 2015","NPS Pharmaceuticals, Inc.",Hypoparathyroidism,https://www.drugs.com/natpara.html,https://www.drugs.com/cons/parathyroid-hormone.html,Parathyroid hormone and analogs,,"ergocalciferol, calcitriol, calcium carbonate, Caltrate, Drisdol, Rocaltrol",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
FDA Approves Dutrebis (lamivudine and raltegravir) for HIV-1 Infection,lamivudine and raltegravir,Tablets,"February 6, 2015",Merck,HIV Infection,https://www.drugs.com/newdrugs/fda-approves-dutrebis-lamivudine-raltegravir-hiv-1-infection-4163.html,,,,,,,,Discontinued,,Not a controlled drug,Drug history at FDA,,,,,
FDA Approves Envarsus XR (tacrolimus) for Prevention of Organ Rejection in Kidney Transplant Patients,tacrolimus,Extended-Release Tablets,"July 10, 2015",Veloxis Pharmaceuticals A/S,"Organ Transplant, Rejection Prophylaxis",https://www.drugs.com/newdrugs/fda-approves-envarsus-xr-tacrolimus-prevention-organ-rejection-kidney-transplant-patients-4229.html,,,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Sanofi Pasteur Announces FDA Approval of Quadracel DTaP-IPV Vaccine for Children 4 through 6 Years of Age,Diphtheria and Tetanus Toxoids and Acellular Pertussis Absorbed and Inactivated Poliovirus; DTaP-IPV Vaccine,Injection,"March 24, 2015",Sanofi Pasteur,"Diphtheria Prophylaxis, Tetanus Prophylaxis, Poliomyelitis Prophylaxis, Pertussis Prophylaxis",https://www.drugs.com/newdrugs/sanofi-pasteur-announces-fda-approval-quadracel-dtap-ipv-vaccine-children-4-through-6-years-age-4194.html,,,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Ninlaro,ixazomib,Capsules,"November 20, 2015",Takeda Pharmaceutical Company Limited,Multiple Myeloma,https://www.drugs.com/ninlaro.html,https://www.drugs.com/mtm/ixazomib.html,Proteasome inhibitors,https://www.drugs.com/images/pills/fio/MIL00790.JPG,"Abecma, Velcade, Revlimid, Darzalex, Pomalyst, Kyprolis, Empliciti",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Odomzo,sonidegib,Capsules,"July 24, 2015",Novartis Pharmaceuticals Corporation,Basal Cell Carcinoma,https://www.drugs.com/odomzo.html,https://www.drugs.com/mtm/sonidegib.html,Hedgehog pathway inhibitors,https://www.drugs.com/images/pills/fio/SUN03030.JPG,"fluorouracil topical, imiquimod topical, Efudex, Erivedge, Libtayo, cemiplimab",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Onivyde,irinotecan liposomal,Injection,"October 22, 2015","Ipsen Biopharmaceuticals, Inc.",Pancreatic Cancer,https://www.drugs.com/onivyde.html,https://www.drugs.com/mtm/irinotecan-liposomal.html,Miscellaneous antineoplastics,,"fluorouracil, capecitabine, Xeloda, gemcitabine, Lynparza, Afinitor",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Orkambi,ivacaftor and lumacaftor,Tablets and Oral Granules,"July 2, 2015",Vertex Pharmaceuticals Incorporated,Cystic Fibrosis,https://www.drugs.com/orkambi.html,https://www.drugs.com/mtm/ivacaftor-and-lumacaftor.html,CFTR combinations,https://www.drugs.com/images/pills/custom/pill23350-1/orkambi.jpg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Prestalia,amlodipine besylate and perindopril arginine,Tablets,"January 21, 2015",Symplmed,High Blood Pressure,https://www.drugs.com/prestalia.html,https://www.drugs.com/mtm/amlodipine-and-perindopril.html,ACE inhibitors with calcium channel blocking agents,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Prezcobix,cobicistat and darunavir,Tablets,"January 29, 2015","Janssen Research & Development, LLC",HIV Infection,https://www.drugs.com/prezcobix.html,https://www.drugs.com/mtm/cobicistat-and-darunavir.html,Antiviral combinations,https://www.drugs.com/images/pills/fio/JAN05750.JPG,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Anthrasil,,,"March 24, 2015","Emergent BioSolutions, Inc.",Inhalation Anthrax,https://www.drugs.com/pro/anthrasil.html,https://www.drugs.com/cons/anthrax-immune-globulin.html,,,,,,,Prescription only,,,,,,,,
Phoxillum,renal replacement solution,,"January 13, 2015",Baxter International Inc.,Continuous Renal Replacement Therapy,https://www.drugs.com/pro/phoxillum.html,,,,,,,,Prescription only,,,,,,,,
Raplixa,fibrin sealant [human],,"April 30, 2015",ProFibrix BV,Hemostasis,https://www.drugs.com/pro/raplixa.html,,,,,,,,,,,,,,,,
QuilliChew ER,methylphenidate hydrochloride,Extended Release Chewable Tablets,"December 7, 2015",Pfizer Inc.,Attention Deficit Hyperactivity Disorder,https://www.drugs.com/quillichew-er.html,https://www.drugs.com/methylphenidate.html,CNS stimulants,https://www.drugs.com/images/pills/fio/PFZ01200.JPG,"Adderall, Vyvanse, methylphenidate, atomoxetine, Concerta, Strattera",,,,Prescription only,Risk data available,High potential for abuse,Drug history at FDA,Anti-Doping Classification,,,,
Ryzodeg 70/30,insulin degludec and insulin aspart,Injection,"September 25, 2015",Novo Nordisk,"Diabetes, Type 1, Diabetes, Type 2",https://www.drugs.com/ryzodeg-70-30.html,https://www.drugs.com/cons/insulin-aspart-and-insulin-degludec.html,Insulin,,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir, Basaglar",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Savaysa,edoxaban,Tablets,"January 8, 2015",Daiichi Sankyo Company,"Prevention of Thromboembolism in Atrial Fibrillation, Deep Vein Thrombosis, Pulmonary Embolism",https://www.drugs.com/savaysa.html,https://www.drugs.com/mtm/edoxaban.html,Factor Xa inhibitors,https://www.drugs.com/images/pills/fio/SKO02030.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Seebri Neohaler,glycopyrrolate,Inhalation Powder,"October 29, 2015",Novartis Pharmaceuticals Corporation,COPD,https://www.drugs.com/seebri-neohaler.html,https://www.drugs.com/mtm/glycopyrrolate.html,Anticholinergic bronchodilators,,"Symbicort, Ventolin HFA, Ventolin, Breo Ellipta, Spiriva, Xopenex",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Spritam,levetiracetam,Tablets for for Oral Suspension,"August 3, 2015",Aprecia Pharmaceuticals Company,"Seizures, Epilepsy",https://www.drugs.com/spritam.html,https://www.drugs.com/mtm/levetiracetam-oral-injection.html,Pyrrolidine anticonvulsants,https://www.drugs.com/images/pills/fio/APR01040.JPG,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Strensiq,asfotase alfa,Injection,"October 23, 2015","Alexion Pharmaceuticals, Inc.",Hypophosphatasia,https://www.drugs.com/strensiq.html,https://www.drugs.com/mtm/asfotase-alfa.html,Miscellaneous metabolic agents,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Technivie,"ombitasvir, paritaprevir and ritonavir",Tablets,"July 24, 2015",AbbVie Inc.,Hepatitis C,https://www.drugs.com/technivie.html,https://www.drugs.com/cons/ombitasvir-paritaprevir-and-ritonavir.html,Antiviral combinations,https://www.drugs.com/images/pills/fio/ABB30820.JPG,,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Utibron Neohaler,glycopyrrolate and indacaterol,Inhalation Powder,"October 29, 2015",Novartis Pharmaceuticals Corporation,COPD,https://www.drugs.com/utibron-neohaler.html,https://www.drugs.com/cons/indacaterol-and-glycopyrrolate.html,Bronchodilator combinations,,,,,,Discontinued,Risk data available,Not a controlled drug,,Anti-Doping Classification,,,,
Varubi,rolapitant,Tablets and Injection,"September 1, 2015",Tesaro Inc.,"Nausea/Vomiting, Chemotherapy Induced",https://www.drugs.com/varubi.html,https://www.drugs.com/mtm/rolapitant.html,NK1 receptor antagonists,https://www.drugs.com/images/pills/fio/TES01010.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
Vistogard,uridine triacetate,Oral Granules,"December 11, 2015",Wellstat Therapeutics Corporation,Fluorouracil Overdose and Capecitabine Overdose,https://www.drugs.com/vistogard.html,https://www.drugs.com/mtm/uridine-triacetate.html,Antidotes,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Vonvendi,,,"December 8, 2015",Baxalta Incorporated,von Willebrand Disease,https://www.drugs.com/vonvendi.html,https://www.drugs.com/mtm/von-willebrand-factor-recombinant.html,Miscellaneous coagulation modifiers,,"desmopressin, DDAVP, von willebrand factor, Humate-P, Alphanate, Stimate",,,,Prescription only,,Not a controlled drug,,,,,,
Yondelis,trabectedin,for Injection,"October 23, 2015","Janssen Biotech, Inc.",Soft Tissue Sarcoma,https://www.drugs.com/yondelis.html,https://www.drugs.com/mtm/trabectedin.html,Alkylating agents,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Zarxio,filgrastim-sndz,Injection,"March 6, 2015",Sandoz,Neutropenia Associated with Chemotherapy,https://www.drugs.com/zarxio.html,https://www.drugs.com/mtm/filgrastim.html,Colony stimulating factors,,"fluconazole, Diflucan, cisplatin, Neulasta, filgrastim, Neupogen, Rolvedon",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Zurampic,lesinurad,Tablets,"December 22, 2015","Ironwood Pharmaceuticals, Inc.",Hyperuricemia Associated with Gout,https://www.drugs.com/zurampic.html,https://www.drugs.com/drug-class/antihyperuricemic-agents.html,,https://www.drugs.com/images/pills/fio/IWD00110.JPG,,,,,Discontinued,Risk data available,Not a controlled drug, FDA approved 2015,,,,,
