name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Fluad Quadrivalent,"influenza vaccine, adjuvanted",Injection,"February 21, 2020",Seqirus,Influenza Prophylaxis,https://www.drugs.com/pro/fluad-quadrivalent.html,https://www.drugs.com/mtm/influenza-virus-vaccine-injection.html,Viral vaccines,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Inmazeb,"atoltivimab, maftivimab, and odesivimab-ebgn",Injection,"October 14, 2020","Regeneron Pharmaceuticals, Inc.",Zaire Ebolavirus infection,https://www.drugs.com/pro/inmazeb.html,https://www.drugs.com/cons/atoltivimab-maftivimab-and-odesivimab-ebgn.html,,,,,,,Prescription only,,,Drug history at FDA,,,,,
Numbrino,cocaine hydrochloride,Nasal Solution,"January 10, 2020","Lannett Company, Inc.",Nasal Anesthesia,https://www.drugs.com/pro/numbrino.html,https://www.drugs.com/cons/cocaine-hydrochloride.html,Topical anesthetics,,,,,,Prescription only,Risk data available,High potential for abuse,,Anti-Doping Classification,,,,
Pizensy,lactitol,Powder for Oral Solution,"February 12, 2020","Braintree Laboratories, Inc.",Chronic Idiopathic Constipation,https://www.drugs.com/pro/pizensy.html,https://www.drugs.com/cons/lactitol.html,Laxatives,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Pizensy,lactitol,Powder for Oral Solution,"February 12, 2020","Braintree Laboratories, Inc.",Chronic Idiopathic Constipation,https://www.drugs.com/pro/pizensy.html,https://www.drugs.com/cons/lactitol.html,Laxatives,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Pizensy,lactitol,Powder for Oral Solution,"February 12, 2020","Braintree Laboratories, Inc.",Chronic Idiopathic Constipation,https://www.drugs.com/pro/pizensy.html,https://www.drugs.com/cons/lactitol.html,Laxatives,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Pizensy,lactitol,Powder for Oral Solution,"February 12, 2020","Braintree Laboratories, Inc.",Chronic Idiopathic Constipation,https://www.drugs.com/pro/pizensy.html,https://www.drugs.com/cons/lactitol.html,Laxatives,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Sesquient,fosphenytoin sodium,for Injection,"November 5, 2020","Sedor Pharmaceuticals, LLC",Status Epilepticus,https://www.drugs.com/pro/sesquient-injection.html,https://www.drugs.com/mtm/fosphenytoin.html,Hydantoin anticonvulsants,,"lorazepam, diazepam, Ativan, Valium, phenytoin, midazolam",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Sevenfact,,,"April 1, 2020","HEMA Biologics, LLC",Hemophilia A or B with Inhibitors,https://www.drugs.com/pro/sevenfact.html,https://www.drugs.com/mtm/coagulation-factor-viia-injection.html,,,"tranexamic acid, desmopressin, Hemgenix, Hemlibra, Cyklokapron, DDAVP, antihemophilic factor",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Tauvid,flortaucipir F 18,Injection,"May 28, 2020",Eli Lilly and Company,Diagnosis and Investigation,https://www.drugs.com/pro/tauvid.html,https://www.drugs.com/cons/flortaucipir-f-18.html,Diagnostic radiopharmaceuticals,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Thyquidity,levothyroxine sodium,Oral Solution,"November 30, 2020",Vertice Pharma,,https://www.drugs.com/pro/thyquidity.html,https://www.drugs.com/levothyroxine.html,Thyroid drugs,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Xaracoll,bupivacaine hydrochloride,Implant,"August 28, 2020",Innocoll Holdings Limited,Postsurgical Pain Relief Following Open Inguinal Hernia,https://www.drugs.com/pro/xaracoll.html,https://www.drugs.com/mtm/bupivacaine.html,Local injectable anesthetics,,"ketorolac, fentanyl, Toradol, bupivacaine, Sublimaze",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Qdolo,tramadol hydrochloride,Oral Solution,"September 1, 2020","Athena Bioscience, LLC",Pain,https://www.drugs.com/qdolo.html,https://www.drugs.com/tramadol.html,Opioids (narcotic analgesics),,,,,,Prescription only,Risk data available,Some potential for abuse,Drug history at FDA,Anti-Doping Classification,,,,
Qinlock,ripretinib,Tablets,"May 15, 2020","Deciphera Pharmaceuticals, Inc.",Gastrointestinal Stromal Tumor,https://www.drugs.com/qinlock.html,https://www.drugs.com/mtm/ripretinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/custom/pill30493-1/qinlock.png,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Qwo,collagenase clostridium histolyticum-aaes,for Injection,"July 6, 2020",Endo International plc,Cellulite,https://www.drugs.com/qwo.html,https://www.drugs.com/mtm/collagenase-clostridium-histolyticum.html,Miscellaneous uncategorized agents,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Retevmo,selpercatinib,Capsules,"May 8, 2020",Eli Lilly and Company,"Non-Small Cell Lung Cancer, Thyroid Cancer, Solid Tumors",https://www.drugs.com/retevmo.html,https://www.drugs.com/mtm/selpercatinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/custom/pill30400-1/retevmo.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Rukobia,fostemsavir,Extended-Release Tablets,"July 2, 2020",ViiV Healthcare,HIV Infection,https://www.drugs.com/rukobia.html,https://www.drugs.com/mtm/fostemsavir.html,Miscellaneous antivirals,https://www.drugs.com/images/pills/custom/pill30549-1/rukobia.jpeg,"Descovy, Truvada, Atripla, Epzicom, Stribild, Complera",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Sarclisa,isatuximab-irfc,Injection,"March 2, 2020",Sanofi,Multiple Myeloma,https://www.drugs.com/sarclisa.html,https://www.drugs.com/mtm/isatuximab.html,CD38 monoclonal antibodies,,"Abecma, Velcade, Revlimid, Darzalex, Pomalyst, Kyprolis, Ninlaro",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Sogroya,somapacitan-beco,Injection,"August 28, 2020",Novo Nordisk,"Adult Human Growth Hormone Deficiency, Pediatric Growth Hormone Deficiency",https://www.drugs.com/sogroya.html,https://www.drugs.com/mtm/somapacitan.html,Growth hormones,https://www.drugs.com/images/pills/custom/pill34779-1/sogroya.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,Anti-Doping Classification,,,,
Tabrecta,capmatinib,Tablets,"May 6, 2020",Novartis,Non-Small Cell Lung Cancer,https://www.drugs.com/tabrecta.html,https://www.drugs.com/mtm/capmatinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/custom/pill30362-1.webp,"Opdivo, methotrexate, Keytruda, Avastin, pembrolizumab, bevacizumab, Tagrisso",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Tazverik,tazemetostat,Tablets,"January 23, 2020","Epizyme, Inc.",Epithelioid Sarcoma; Follicular Lymphoma,https://www.drugs.com/tazverik.html,https://www.drugs.com/mtm/tazemetostat.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/EYZ01000.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Tecartus,brexucabtagene autoleucel,Suspension for Intravenous Infusion  - formerly KTE-X19,"July 24, 2020","Kite, a Gilead Company",Mantle Cell Lymphoma,https://www.drugs.com/tecartus.html,https://www.drugs.com/mtm/brexucabtagene-autoleucel.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill33160-1/tecartus.png,"Jaypirca, Velcade, methotrexate, doxorubicin, cyclophosphamide, Revlimid, lenalidomide",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Tepezza,teprotumumab-trbw,Injection,"January 21, 2020",Horizon Therapeutics plc,Thyroid Eye Disease,https://www.drugs.com/tepezza.html,https://www.drugs.com/mtm/teprotumumab.html,Growth hormone receptor blockers,https://www.drugs.com/images/pills/custom/pill33100-1/tepezza.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Trijardy XR,"empagliflozin, linagliptin and metformin hydrochloride",Extended-Release Tablets,"January 27, 2020",Boehringer Ingelheim and Eli Lilly and Company,"Diabetes, Type 2",https://www.drugs.com/trijardy-xr.html,https://www.drugs.com/mtm/empagliflozin-linagliptin-and-metformin.html,Antidiabetic combinations,https://www.drugs.com/images/pills/fio/BOI03850.JPG,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Trodelvy,sacituzumab govitecan-hziy,Injection,"April 22, 2020","Immunomedics, Inc.","Breast Cancer, Urothelial Carcinoma",https://www.drugs.com/trodelvy.html,https://www.drugs.com/mtm/sacituzumab-govitecan.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill33105-1.webp,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Tukysa,tucatinib,Tablets,"April 17, 2020","Seattle Genetics, Inc.","Breast Cancer, Colorectal Cancer",https://www.drugs.com/tukysa.html,https://www.drugs.com/tucatinib.html,HER2 inhibitors,https://www.drugs.com/images/pills/fio/STG00020.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Twirla,ethinyl estradiol and levonorgestrel,Transdermal System,"February 14, 2020","Agile Therapeutics, Inc.",Birth Control,https://www.drugs.com/twirla.html,https://www.drugs.com/mtm/ethinyl-estradiol-and-levonorgestrel.html,Contraceptives,https://www.drugs.com/images/pills/custom/pill33163-1/twirla.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Uplizna,inebilizumab-cdon,Injection,"June 11, 2020",Viela Bio,Neuromyelitis Optica Spectrum Disorder (NMOSD),https://www.drugs.com/uplizna.html,https://www.drugs.com/mtm/inebilizumab.html,Selective immunosuppressants,,"Ultomiris, Soliris, eculizumab, ravulizumab, Enspryng, satralizumab",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Valtoco,diazepam,Nasal Spray,"January 10, 2020","Neurelis, Inc.",Epilepsy,https://www.drugs.com/valtoco.html,https://www.drugs.com/diazepam.html,Benzodiazepine anticonvulsants,https://www.drugs.com/images/pills/custom/pill33132-1/valtoco.png,,,,,Prescription only,Risk data available,Some potential for abuse,Drug history at FDA,,,,,
Veklury,remdesivir,Injection,"October 22, 2020","Gilead Sciences, Inc.",COVID-19,https://www.drugs.com/veklury.html,https://www.drugs.com/mtm/remdesivir.html,Purine nucleosides,https://www.drugs.com/images/pills/custom/pill34923-1/veklury.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Viltepso,viltolarsen,Injection,"August 12, 2020","NS Pharma, Inc.",Duchenne Muscular Dystrophy,https://www.drugs.com/viltepso.html,https://www.drugs.com/mtm/viltolarsen.html,Miscellaneous uncategorized agents,,"Elevidys, deflazacort, Emflaza, Exondys 51, vamorolone, Agamree",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Winlevi,clascoterone,Cream,"August 26, 2020",Cassiopea SpA,Acne,https://www.drugs.com/winlevi.html,https://www.drugs.com/mtm/clascoterone-topical.html,Topical acne agents,https://www.drugs.com/images/pills/custom/pill34694-1/winlevi.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Wynzora,calcipotriene and betamethasone dipropionate,Cream,"July 20, 2020",MC2 Therapeutics,Plaque Psoriasis,https://www.drugs.com/wynzora.html,https://www.drugs.com/mtm/betamethasone-and-calcipotriene-topical.html,Topical antipsoriatics,,"Cimzia, Otezla, Stelara, Taltz, Remicade, methotrexate, Humira",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Xeglyze,abametapir,Topical Lotion,"July 24, 2020",Dr. Reddy’s Laboratories Ltd.,Head Lice,https://www.drugs.com/xeglyze.html,https://www.drugs.com/cons/abametapir.html,Topical anti-infectives,,"ivermectin topical, sodium chloride topical, permethrin topical, Elimite, spinosad topical, Nix",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Zeposia,ozanimod,Capsules,"March 25, 2020",Bristol-Myers Squibb Company,"Multiple Sclerosis, Ulcerative Colitis",https://www.drugs.com/zeposia.html,https://www.drugs.com/ozanimod.html,Selective immunosuppressants,https://www.drugs.com/images/pills/custom/pill30094-1/zeposia.jpeg,"Remicade, Lialda, Simponi, Mavenclad, Entyvio, Stelara, Vumerity",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
Zepzelca,lurbinectedin,Injection,"June 15, 2020",PharmaMar and Jazz Pharmaceuticals plc,Small Cell Lung Cancer,https://www.drugs.com/zepzelca.html,https://www.drugs.com/mtm/lurbinectedin.html,Alkylating agents,,"methotrexate, etoposide, durvalumab, atezolizumab, Tecentriq",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Zilxi,minocycline,Topical Foam  - formerly FMX103,"May 28, 2020",Foamix Pharmaceuticals Ltd.,Rosacea,https://www.drugs.com/zilxi.html,https://www.drugs.com/mtm/minocycline-mucous-membrane-powder.html,,,"doxycycline, metronidazole topical, ivermectin topical, minocycline topical, brimonidine topical, oxymetazoline topical",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Zokinvy,lonafarnib,Capsules,"November 20, 2020","Eiger BioPharmaceuticals, Inc.",Progeria and Progeroid Laminopathies,https://www.drugs.com/zokinvy.html,https://www.drugs.com/mtm/lonafarnib.html,Miscellaneous metabolic agents,https://www.drugs.com/images/pills/custom/pill31022-1/zokinvy.png,lonafarnib,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2020,,,,,
