name,molecule,dosage_form,date_of_approval,company,treatment_for,url_x,molecule_url,drug_class,image,related_drugs,rating,reviews,reviews_url,Availability,Pregnancy & Lactation,CSA Schedule*,Approval History,WADA Class,most_reviewed_condition,most_reviewed_rating,n_reviews,url_y
Solosec,secnidazole,Oral Granules,"September 15, 2017","Lupin Pharmaceuticals, Inc.","Bacterial Vaginosis, Trichomoniasis",https://www.drugs.com/solosec.html,https://www.drugs.com/mtm/secnidazole.html,Amebicides,,,5.8,147,https://www.drugs.com/comments/secnidazole/solosec.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,Bacterial Vaginosis  ,5.8,146,https://www.drugs.com/comments/secnidazole/solosec.html
Ozempic,semaglutide,Injection,"December 5, 2017",Novo Nordisk,"Diabetes, Type 2, Cardiovascular Risk Reduction",https://www.drugs.com/ozempic.html,https://www.drugs.com/semaglutide.html,Incretin Mimetics (GLP-1 Agonists),https://www.drugs.com/images/pills/custom/pill32885-1/ozempic.jpeg,"Repatha, metformin, Jardiance, Xarelto, simvastatin, Trulicity, Lantus",6.4,"1,200",https://www.drugs.com/comments/semaglutide/ozempic.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,"Diabetes, Type 2  ",6.3,854,https://www.drugs.com/comments/semaglutide/ozempic.html
Zilretta,triamcinolone acetonide,Extended-Release Injectable Suspension,"October 6, 2017","Flexion Therapeutics, Inc.",Osteoarthritis,https://www.drugs.com/zilretta.html,https://www.drugs.com/triamcinolone.html,Glucocorticoids,,"prednisone, ibuprofen, aspirin, meloxicam, naproxen, Cymbalta",5.8,52,https://www.drugs.com/comments/triamcinolone/zilretta.html,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,Osteoarthritis  ,5.8,52,https://www.drugs.com/comments/triamcinolone/zilretta.html
Ingrezza,valbenazine,Capsules,"April 11, 2017","Neurocrine Biosciences, Inc.","Tardive Dyskinesia, Huntington's Disease",https://www.drugs.com/ingrezza.html,https://www.drugs.com/valbenazine.html,VMAT2 inhibitors,https://www.drugs.com/images/pills/fio/NCB10400.JPG,"amantadine, pyridoxine, vitamin e, Austedo, tetrabenazine, valbenazine, Austedo XR",5.1,15,https://www.drugs.com/comments/valbenazine/ingrezza.html,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,Tardive Dyskinesia  ,4.6,13,https://www.drugs.com/comments/valbenazine/ingrezza.html
Shingrix,"zoster vaccine recombinant, adjuvanted",Injection,"October 20, 2017",GlaxoSmithKline,"Herpes Zoster, Prophylaxis",https://www.drugs.com/shingrix.html,https://www.drugs.com/mtm/zoster-vaccine-inactivated.html,Viral vaccines,,"Zostavax, zoster vaccine, recombinant",5.2,618,https://www.drugs.com/comments/zoster-vaccine-recombinant/shingrix.html,Prescription only,Risk data available,Not a controlled drug,,,"Herpes Zoster, Prophylaxis  ",5.2,584,https://www.drugs.com/comments/zoster-vaccine-recombinant/shingrix.html
Aliqopa,copanlisib,Injection,"September 14, 2017","Bayer Healthcare Pharmaceuticals, Inc.",Follicular Lymphoma,https://www.drugs.com/aliqopa.html,https://www.drugs.com/mtm/copanlisib.html,PI3K inhibitors,,,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Alunbrig,brigatinib,Tablets,"April 28, 2017",Takeda Pharmaceutical Company Limited,Non-Small Cell Lung Cancer,https://www.drugs.com/alunbrig.html,https://www.drugs.com/mtm/brigatinib.html,Multikinase inhibitors,https://www.drugs.com/images/pills/fio/MIL01130.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
Bavencio,avelumab,Injection,"March 23, 2017",EMD Serono Inc.,"Merkel Cell Carcinoma, Urothelial Carcinoma, Renal Cell Carcinoma",https://www.drugs.com/bavencio.html,https://www.drugs.com/mtm/avelumab.html,Anti-PD-1 and PD-L1 monoclonal antibodies (immune checkpoint inhibitors),https://www.drugs.com/images/pills/custom/pill33128-1/bavencio.jpeg,"Keytruda, Avastin, pembrolizumab, bevacizumab, nivolumab, Opdivo, Trodelvy",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
Baxdela,delafloxacin,Tablets and Injection,"June 19, 2017",Melinta Therapeutics,"Skin and Structure Infection, Pneumonia",https://www.drugs.com/baxdela.html,https://www.drugs.com/mtm/delafloxacin-oral-injection.html,Quinolones and fluoroquinolones,https://www.drugs.com/images/pills/fio/MTA01010.JPG,"amoxicillin, doxycycline, azithromycin, cephalexin, ciprofloxacin, metronidazole, clindamycin",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
,benznidazole,Tablets,"August 29, 2017","Chemo Research, S. L.",Chagas Disease,https://www.drugs.com/benznidazole.html,https://www.drugs.com/drug-class/miscellaneous-antibiotics.html,,,"pentamidine, fexinidazole, nifurtimox",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Besponsa,inotuzumab ozogamicin,for Injection,"August 17, 2017",Pfizer Inc.,Acute Lymphoblastic Leukemia,https://www.drugs.com/besponsa.html,https://www.drugs.com/mtm/inotuzumab-ozogamicin.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill32953-1/besponsa.png,"methotrexate, doxorubicin, imatinib, mercaptopurine, Sprycel, Gleevec",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Bevyxxa,betrixaban,Capsules,"June 23, 2017",Portola Pharmaceuticals Inc.,Prevention of Venous Thromboembolism,https://www.drugs.com/bevyxxa.html,https://www.drugs.com/cdi/betrixaban.html,Factor Xa inhibitors,,"Eliquis, apixaban, Pradaxa, dabigatran, dalteparin, Fragmin",,,,Discontinued,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
Ixifi,infliximab-qbtx,Injection,"December 13, 2017",Pfizer Inc.,"Crohn's Disease, Maintenance, Ulcerative Colitis, Rheumatoid Arthritis, Ankylosing Spondylitis, Psoriatic Arthritis, Plaque Psoriasis",https://www.drugs.com/cons/ixifi-intravenous.html,https://www.drugs.com/infliximab.html,AVSOLA,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Sinuva,mometasone furoate,Sinus Implant,"December 8, 2017","Intersect ENT, Inc.",Nasal Polyps,https://www.drugs.com/cons/sinuva.html,https://www.drugs.com/mtm/mometasone-nasal.html,Nasal steroids,,,,,,Prescription only,Risk data available,Not a controlled drug,,Anti-Doping Classification,,,,
Cyltezo,adalimumab-adbm,Injection,"August 25, 2017","Boehringer Ingelheim Pharmaceuticals, Inc.","Rheumatoid Arthritis, Juvenile Idiopathic Arthritis, Psoriatic Arthritis, Ankylosing Spondylitis, Crohn's Disease, Ulcerative Colitis, Plaque Psoriasis, Hidradenitis Suppurativa, Uveitis",https://www.drugs.com/cyltezo.html,https://www.drugs.com/adalimumab.html,TNF alfa inhibitors,https://www.drugs.com/images/pills/custom/pill34563-1/cyltezo.png,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Duzallo,allopurinol and lesinurad,Tablets,"August 18, 2017","Ironwood Pharmaceuticals, Inc.",Gout,https://www.drugs.com/duzallo.html,https://www.drugs.com/cons/lesinurad-and-allopurinol.html,Antihyperuricemic agents,https://www.drugs.com/images/pills/fio/IWD00220.JPG,"allopurinol, febuxostat, Zyloprim, probenecid, Uloric, Krystexxa",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Emflaza,deflazacort,Tablets and Oral Suspension,"February 9, 2017","PTC Therapeutics, Inc.",Duchenne Muscular Dystrophy,https://www.drugs.com/emflaza.html,https://www.drugs.com/mtm/deflazacort.html,Glucocorticoids,https://www.drugs.com/images/pills/fio/MAR05030.JPG,"Elevidys, Viltepso, deflazacort, Exondys 51, vamorolone, Agamree",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,Anti-Doping Classification,,,,
Gocovri,amantadine hydrochloride,Extended-Release Capsules  - formerly ADS-5102,"August 24, 2017","Adamas Pharmaceuticals, Inc.",Parkinson's Disease,https://www.drugs.com/gocovri.html,https://www.drugs.com/amantadine.html,Dopaminergic antiparkinsonism agents,https://www.drugs.com/images/pills/custom/pill26481-1/gocovri.jpeg,"diphenhydramine, Benadryl, ropinirole, pramipexole, benztropine, carbidopa / levodopa, amantadine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Haegarda,,,"June 22, 2017",CSL Behring,Hereditary Angioedema,https://www.drugs.com/haegarda.html,https://www.drugs.com/mtm/complement-c1-esterase-inhibitor.html,Hereditary angioedema agents,https://www.drugs.com/images/pills/custom/pill32856-1/haegarda.png,"stanozolol, Ruconest, icatibant, Berinert, Firazyr",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Hemlibra,emicizumab-kxwh,Injection,"November 16, 2017","Genentech, Inc.","Hemophilia A with Inhibitors, Hemophilia A",https://www.drugs.com/hemlibra.html,https://www.drugs.com/mtm/emicizumab.html,Miscellaneous coagulation modifiers,,"tranexamic acid, desmopressin, Cyklokapron, DDAVP, antihemophilic factor, Advate, emicizumab",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
Idhifa,enasidenib,Tablets,"August 1, 2017",Celgene Corporation,Acute Myeloid Leukemia,https://www.drugs.com/idhifa.html,https://www.drugs.com/mtm/enasidenib.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/fio/CLG07100.JPG,"Venclexta, venetoclax, vincristine, cytarabine, azacitidine, ivosidenib",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
Imfinzi,durvalumab,Injection,"May 1, 2017",AstraZeneca,"Non-Small Cell Lung Cancer, Small Cell Lung Cancer, Biliary Tract Tumor, Hepatocellular Carcinoma",https://www.drugs.com/imfinzi.html,https://www.drugs.com/mtm/durvalumab.html,Anti-PD-1 and PD-L1 monoclonal antibodies (immune checkpoint inhibitors),https://www.drugs.com/images/pills/custom/pill33189-1/imfinzi.png,"Opdivo, methotrexate, Keytruda, Avastin, pembrolizumab, bevacizumab, Tagrisso",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
Impoyz,clobetasol propionate,Cream,"November 28, 2017",Dr. Reddy’s Laboratories Ltd.,Plaque Psoriasis,https://www.drugs.com/impoyz-cream.html,https://www.drugs.com/clobetasol-topical.html,Topical steroids,,"Stelara, Taltz, Remicade, methotrexate, Humira, adalimumab, cyclosporine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Juluca,dolutegravir and rilpivirine,Tablets,"November 21, 2017",ViiV Healthcare,HIV Infection,https://www.drugs.com/juluca.html,https://www.drugs.com/mtm/dolutegravir-and-rilpivirine.html,Antiviral combinations,https://www.drugs.com/images/pills/fio/VII02420.JPG,"Descovy, Truvada, Atripla, Epzicom, Stribild, Complera",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Kymriah,tisagenlecleucel,Suspension for Intravenous Infusion  - formerly CTL019,"August 30, 2017",Novartis Pharmaceuticals Corporation,"Acute Lymphoblastic Leukemia, B-Cell Lymphoma, Follicular Lymphoma",https://www.drugs.com/kymriah.html,https://www.drugs.com/mtm/tisagenlecleucel.html,Miscellaneous antineoplastics,https://www.drugs.com/images/pills/custom/pill33221-1/kymriah.png,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Abilify MyCite,aripiprazole,Tablets with Sensor,"November 13, 2017","Otsuka Pharmaceutical Co., Ltd. and Proteus Digital Health","Schizophrenia, Bipolar Disorder, Depression",https://www.drugs.com/mtm/abilify-mycite-starter-kit-oral-with-sensor.html,https://www.drugs.com/aripiprazole.html,Atypical antipsychotics,https://www.drugs.com/images/pills/fio/OTS00320.JPG,"Vraylar, sertraline, trazodone, quetiapine, Lexapro, lamotrigine, Zoloft",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Brineura,cerliponase alfa,Injection,"April 27, 2017",BioMarin Pharmaceutical Inc.,CLN2 Disease,https://www.drugs.com/mtm/brineura.html,https://www.drugs.com/mtm/cerliponase-alfa.html,Lysosomal enzymes,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
CaroSpir,spironolactone,Oral Suspension,"August 4, 2017","CMP Pharma, Inc.","Heart Failure, Edema, High Blood Pressure",https://www.drugs.com/mtm/carospir.html,https://www.drugs.com/spironolactone.html,Aldactone,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Fiasp,insulin aspart,Injection,"September 29, 2017",Novo Nordisk,"Diabetes, Type 1, Diabetes, Type 2",https://www.drugs.com/mtm/fiasp.html,https://www.drugs.com/mtm/insulin-aspart.html,NovoLOG,,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir, Basaglar",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Gleolan,aminolevulinic acid hydrochloride,Oral Solution,"June 6, 2017",NX Development Corp.,Optical Imaging During Glioma Surgery,https://www.drugs.com/mtm/gleolan.html,https://www.drugs.com/mtm/aminolevulinic-acid.html,Malignancy photosensitizers,,,,,,Prescription only,,Not a controlled drug,Drug history at FDA,,,,,
Heplisav-B,,,"November 10, 2017",Dynavax Technologies Corporation,Hepatitis B Prevention,https://www.drugs.com/mtm/heplisav-b.html,https://www.drugs.com/mtm/hepatitis-b-adult-vaccine.html,PreHevbrio,,"hepatitis b adult vaccine, Engerix-B, Pediarix, Twinrix, Comvax",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
KedRAB,rabies immunoglobulin human,Injection,"August 23, 2017",Kamada Ltd. and Kedrion S.p.A.,Rabies Prophylaxis,https://www.drugs.com/mtm/kedrab-human.html,https://www.drugs.com/mtm/rabies-immune-globulin-human.html,Imogam Rabies-HT,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Lonhala Magnair,glycopyrrolate,Inhalation Solution,"December 5, 2017",Sunovion Pharmaceuticals Inc.,COPD,https://www.drugs.com/mtm/lonhala-magnair-starter-kit-inhalation.html,https://www.drugs.com/mtm/glycopyrrolate.html,Anticholinergic bronchodilators,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Macrilen,macimorelin,for Oral Solution,"December 20, 2017",Aeterna Zentaris Inc.,Diagnosis of Adult Growth Hormone Deficiency,https://www.drugs.com/mtm/macrilen.html,https://www.drugs.com/mtm/macimorelin.html,Growth hormones,,"insulin regular, Humulin R, Novolin R",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Mepsevii,vestronidase alfa,Injection,"November 15, 2017","Ultragenyx Pharmaceutical, Inc.",Mucopolysaccharidosis Type VII,https://www.drugs.com/mtm/mepsevii.html,https://www.drugs.com/mtm/vestronidase-alfa.html,Lysosomal enzymes,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Mvasi,bevacizumab-awwb,Injection,"September 14, 2017",Amgen Inc.,"Non-Small Cell Lung Cancer, Colorectal Cancer, Glioblastoma Multiforme, Renal Cell Carcinoma, Cervical Cancer, Ovarian Cancer, Fallopian Tube Cancer, Peritoneal Cancer",https://www.drugs.com/mtm/mvasi.html,https://www.drugs.com/bevacizumab.html,Alymsys,,"Opdivo, methotrexate, Keytruda, Avastin, carboplatin, pembrolizumab, fluorouracil",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Noctiva,desmopressin acetate,Nasal Spray,"March 3, 2017","Serenity Pharmaceuticals, LLC",Nocturia,https://www.drugs.com/mtm/noctiva-nasal.html,https://www.drugs.com/mtm/desmopressin.html,DDAVP nasal,,,,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Odactra,house dust mite allergen extract,Sublingual Tablets,"March 1, 2017",ALK-Abelló A/S,House Dust Mite Allergies,https://www.drugs.com/mtm/odactra.html,https://www.drugs.com/mtm/house-dust-mite-allergen-extract.html,Allergenics,https://www.drugs.com/images/pills/fio/MSD17010.JPG,"prednisone, fluticasone nasal, montelukast, cetirizine, promethazine, Zyrtec",,,,Prescription only,,Not a controlled drug,,,,,,
Ogivri,trastuzumab-dkst,for Injection,"December 1, 2017",Mylan GmbH,"Breast Cancer, Gastric Cancer",https://www.drugs.com/mtm/ogivri.html,https://www.drugs.com/mtm/trastuzumab.html,Herceptin,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Parsabiv,etelcalcetide,Injection,"February 7, 2017",Amgen Inc.,Secondary Hyperparathyroidism,https://www.drugs.com/mtm/parsabiv.html,https://www.drugs.com/mtm/etelcalcetide.html,Calcimimetics,,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
Symjepi,epinephrine,Injection,"June 15, 2017",Adamis Pharmaceuticals Corporation,Allergic Reactions,https://www.drugs.com/mtm/symjepi.html,https://www.drugs.com/epinephrine-injection.html,Adrenalin,,"prednisone, triamcinolone, loratadine, promethazine, diphenhydramine, Benadryl, epinephrine",,,,Rx and/or OTC,Risk data available,Not a controlled drug,Drug history at FDA,Anti-Doping Classification,,,,
Triptodur,triptorelin,Injection,"June 29, 2017","Arbor Pharmaceuticals, LLC",Precocious Puberty,https://www.drugs.com/mtm/triptodur.html,https://www.drugs.com/triptorelin.html,Gonadotropin releasing hormones,https://www.drugs.com/images/pills/custom/pill33104-1/triptodur.jpeg,"tamoxifen, leuprolide, Nolvadex, triptorelin, Soltamox",,,,Prescription only,Risk data available,Not a controlled drug,,Anti-Doping Classification,,,,
Vabomere,meropenem and vaborbactam,Injection  - formerly Carbavance,"August 29, 2017",The Medicines Company,Urinary Tract Infection,https://www.drugs.com/mtm/vabomere.html,https://www.drugs.com/mtm/meropenem-and-vaborbactam.html,Carbapenems / beta-lactamase inhibitors,,"amoxicillin, doxycycline, ciprofloxacin, ceftriaxone, Augmentin, levofloxacin",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Vyxeos,cytarabine and daunorubicin,Injection,"August 3, 2017",Jazz Pharmaceuticals plc,Acute Myeloid Leukemia,https://www.drugs.com/mtm/vyxeos-liposomal.html,https://www.drugs.com/mtm/cytarabine-and-daunorubicin-liposomal.html,Antineoplastic combinations,,"Venclexta, venetoclax, vincristine, cytarabine, azacitidine, ivosidenib",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Xatmep,methotrexate,Oral Solution,"April 25, 2017","Silvergate Pharmaceuticals, Inc.","Acute Lymphoblastic Leukemia, Juvenile Idiopathic Arthritis",https://www.drugs.com/mtm/xatmep.html,https://www.drugs.com/methotrexate.html,Trexall,,"naproxen, methotrexate, Humira, Enbrel, adalimumab, doxorubicin, Orencia",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Xepi,ozenoxacin,Cream,"December 11, 2017","Medimetriks Pharmaceuticals, Inc.",Impetigo,https://www.drugs.com/mtm/xepi.html,https://www.drugs.com/mtm/ozenoxacin-topical.html,Topical antibiotics,,"cefuroxime, mupirocin topical, cefadroxil, Bactroban, Ceftin, Duricef",,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
Zerviate,cetirizine hydrochloride,Ophthalmic Solution,"May 30, 2017",Nicox S.A.,"Conjunctivitis, Allergic",https://www.drugs.com/mtm/zerviate.html,https://www.drugs.com/mtm/cetirizine-ophthalmic.html,Ophthalmic antihistamines and decongestants,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Mylotarg,gemtuzumab ozogamicin,Injection,"September 1, 2017",Pfizer Inc.,Acute Myeloid Leukemia,https://www.drugs.com/mylotarg.html,https://www.drugs.com/mtm/gemtuzumab-ozogamicin.html,CD33 monoclonal antibodies,,"Venclexta, venetoclax, vincristine, cytarabine, azacitidine, ivosidenib",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
FDA Approves Endari (L-glutamine oral powder) for Sickle Cell Disease,L-glutamine,Oral Powder,"July 7, 2017",Emmaus Life Sciences Inc.,Sickle Cell Disease,https://www.drugs.com/newdrugs/fda-approves-endari-l-glutamine-oral-powder-sickle-cell-4555.html,,,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
FDA Approves Giapreza (angiotensin II) to Treat Dangerously Low Blood Pressure,angiotensin II,Injection  - formerly LJPC-501,"December 21, 2017",La Jolla Pharmaceutical Company,"Hypotension, Shock",https://www.drugs.com/newdrugs/fda-approves-giapreza-angiotensin-ii-dangerously-low-blood-pressure-4666.html,,,,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
FDA Approves Luxturna (voretigene neparvovec-rzyl) Gene Therapy to Treat Patients with a Rare Form of Inherited Vision Loss,voretigene neparvovec,Intraocular Suspension for Subretinal Injection,"December 19, 2017",Spark Therapeutics,Biallelic RPE65-Mediated Inherited Retinal Disease,https://www.drugs.com/newdrugs/fda-approves-luxturna-voretigene-neparvovec-rzyl-gene-therapy-patients-rare-inherited-vision-loss-4662.html,,,,,,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Neos Therapeutics Receives U.S. FDA Approval of Adzenys ER (amphetamine) Extended-Release Oral Suspension for ADHD,amphetamine,Extended-Release Liquid Suspension  - formerly NT-0201,"September 15, 2017","Neos Therapeutics, Inc.",Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/newdrugs/neos-therapeutics-receives-u-s-fda-approval-adzenys-er-amphetamine-extended-release-oral-suspension-4595.html,,,,,,,,Prescription only,Risk data available,High potential for abuse,Drug history at FDA,,,,,
Teva Receives FDA Approval for Vantrela ER (hydrocodone bitartrate) Extended-Release Tablets Formulated with Proprietary Abuse Deterrence Technology,hydrocodone bitartrate,Extended-Release Tablets,"January 17, 2017",Teva Pharmaceutical Industries Ltd.,Pain,https://www.drugs.com/newdrugs/teva-receives-fda-approval-vantrela-er-hydrocodone-bitartrate-extended-release-formulated-4473.html,,,,,,,,Discontinued,Risk data available,High potential for abuse,Drug history at FDA,,,,,
Prevymis,letermovir,Tablets and Injection,"November 8, 2017","Merck & Co., Inc.",CMV Prophylaxis,https://www.drugs.com/prevymis.html,https://www.drugs.com/mtm/letermovir-oral-injection.html,Miscellaneous antivirals,https://www.drugs.com/images/pills/fio/MSD30760.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
Arymo ER,morphine sulfate,Extended-Release Tablets,"January 9, 2017",Egalet Corporation,Pain,https://www.drugs.com/pro/arymo-er.html,https://www.drugs.com/morphine.html,Opioids (narcotic analgesics),https://www.drugs.com/images/pills/fio/EGT01110.JPG,"gabapentin, acetaminophen, tramadol, cyclobenzaprine, naproxen, oxycodone, Tylenol",,,,Discontinued,Risk data available,High potential for abuse,Drug history at FDA,Anti-Doping Classification,,,,
Ascor,ascorbic acid,Injection,"October 2, 2017","McGuff Pharmaceuticals, Inc.",Scurvy,https://www.drugs.com/pro/ascor-injection.html,https://www.drugs.com/mtm/ascorbic-acid.html,Vitamins,,"ascorbic acid, Vitamin C, Ester-C, Cecon, Cemill 1000, Cevi-Bid",,,,Rx and/or OTC,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Cinvanti,aprepitant,Injection,"November 9, 2017","Heron Therapeutics, Inc.","Nausea/Vomiting, Chemotherapy Induced",https://www.drugs.com/pro/cinvanti.html,https://www.drugs.com/mtm/aprepitant.html,NK1 receptor antagonists,,"ondansetron, hydroxyzine, lorazepam, dexamethasone, olanzapine, Zofran, promethazine",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Prexxartan,valsartan,Oral Solution,"December 19, 2017",Medicure Inc.,"High Blood Pressure, Heart Failure, Left Ventricular Dysfunction",https://www.drugs.com/pro/prexxartan-oral-solution.html,https://www.drugs.com/drug-class/angiotensin-ii-inhibitors.html,,,"lisinopril, metoprolol, aspirin, furosemide, carvedilol, spironolactone, propranolol",,,,Discontinued,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
RoxyBond,oxycodone hydrochloride,Tablets,"April 20, 2017",Protega Pharmaceuticals LLC,Pain,https://www.drugs.com/pro/roxybond.html,https://www.drugs.com/oxycodone.html,Opioids (narcotic analgesics),https://www.drugs.com/images/pills/fio/SKO05020.JPG,"gabapentin, acetaminophen, tramadol, cyclobenzaprine, naproxen, oxycodone, Tylenol",,,,Prescription only,Risk data available,High potential for abuse,Drug history at FDA,Anti-Doping Classification,,,,
Qtern,dapagliflozin and saxagliptin,Tablets,"February 27, 2017",AstraZeneca,"Diabetes, Type 2",https://www.drugs.com/qtern.html,https://www.drugs.com/mtm/dapagliflozin-and-saxagliptin.html,Antidiabetic combinations,https://www.drugs.com/images/pills/fio/ASZ67800.JPG,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Radicava,edaravone,Injection,"May 5, 2017",Mitsubishi Tanabe Pharma,Amyotrophic Lateral Sclerosis,https://www.drugs.com/radicava.html,https://www.drugs.com/mtm/edaravone-oral-injection.html,Miscellaneous central nervous system agents,,"riluzole, Relyvrio, edaravone, sodium phenylbutyrate / taurursodiol, tofersen, Rilutek",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Rebinyn,,,"May 31, 2017",Novo Nordisk,Hemophilia B,https://www.drugs.com/rebinyn.html,https://www.drugs.com/mtm/coagulation-factor-ix.html,Miscellaneous coagulation modifiers,,"NovoSeven RT, Hemgenix, BeneFix, Idelvion, coagulation factor ix, Alprolix, Ixinity",,,,Prescription only,Risk data available,Not a controlled drug,,,,,,
Renflexis,infliximab-abda,Injection,"April 21, 2017","Samsung Bioepis Co., Ltd.","Crohn's Disease, Maintenance, Ulcerative Colitis, Rheumatoid Arthritis, Ankylosing Spondylitis, Psoriatic Arthritis, Plaque Psoriasis",https://www.drugs.com/renflexis.html,https://www.drugs.com/infliximab.html,TNF alfa inhibitors,https://www.drugs.com/images/pills/custom/pill32991-1/renflexis.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Rituxan Hycela,rituximab and hyaluronidase human,Injection,"June 22, 2017","Genentech, Inc.",Follicular Lymphoma; Diffuse Large B-Cell Lymphoma; Chronic Lymphocytic Leukemia,https://www.drugs.com/rituxan-hycela.html,https://www.drugs.com/mtm/hyaluronidase-and-rituximab.html,CD20 monoclonal antibodies,https://www.drugs.com/images/pills/custom/pill32889-1/rituxan-hycela.jpeg,,,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Rydapt,midostaurin,Capsules  - formerly PKC412,"April 28, 2017",Novartis,"Acute Myeloid Leukemia, Systemic Mastocytosis",https://www.drugs.com/rydapt.html,https://www.drugs.com/mtm/midostaurin.html,Multikinase inhibitors,https://www.drugs.com/images/pills/fio/NVR06980.JPG,,,,,Prescription only,Risk data available,Not a controlled drug, FDA approved 2017,,,,,
Segluromet,ertugliflozin and metformin hydrochloride,Tablets,"December 19, 2017","Merck & Co., Inc.","Diabetes, Type 2",https://www.drugs.com/segluromet.html,https://www.drugs.com/mtm/ertugliflozin-and-metformin.html,Antidiabetic combinations,https://www.drugs.com/images/pills/fio/MSD53730.JPG,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
Steglujan,ertugliflozin and sitagliptin,Tablets,"December 19, 2017","Merck & Co., Inc.","Diabetes, Type 2",https://www.drugs.com/steglujan.html,https://www.drugs.com/mtm/ertugliflozin-and-sitagliptin.html,Antidiabetic combinations,https://www.drugs.com/images/pills/fio/MSD53680.JPG,"metformin, Trulicity, Lantus, Tresiba, Victoza, Levemir",,,,Prescription only,Risk data available,Not a controlled drug,Drug history at FDA,,,,,
